subject,task,run_count,status_run_count,status_available,summary_source_run,disagreement_found,bad_channel_count,bad_channels
sub-NDARLF616PBU,DespicableMe,1,0,false,,false,,
sub-NDARLF616PBU,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLF616PBU,FunwithFractals,1,0,false,,false,,
sub-NDARLF616PBU,RestingState,1,0,false,,false,,
sub-NDARLF616PBU,ThePresent,1,1,true,1,false,9,E48;E49;E55;E61;E80;E113;E119;E127;Cz
sub-NDARLF616PBU,allTasks,11,11,true,2,false,9,E12;E30;E48;E49;E55;E61;E113;E119;Cz
sub-NDARLF616PBU,contrastChangeDetection,3,0,false,,false,,
sub-NDARLF616PBU,freeView,4,4,true,2,false,10,E7;E48;E49;E55;E61;E62;E113;E119;E127;Cz
sub-NDARLF616PBU,seqLearning8target,1,0,false,,false,,
sub-NDARLF616PBU,surroundSupp,2,0,false,,false,,
sub-NDARLF931KJC,DespicableMe,1,0,false,,false,,
sub-NDARLF931KJC,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLF931KJC,FunwithFractals,1,0,false,,false,,
sub-NDARLF931KJC,ThePresent,1,0,false,,false,,
sub-NDARLF931KJC,contrastChangeDetection,3,0,false,,false,,
sub-NDARLF931KJC,surroundSupp,1,0,false,,false,,
sub-NDARLG154ZA3,DespicableMe,1,0,false,,false,,
sub-NDARLG154ZA3,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLG154ZA3,FunwithFractals,1,0,false,,false,,
sub-NDARLG154ZA3,RestingState,1,0,false,,false,,
sub-NDARLG154ZA3,ThePresent,1,0,false,,false,,
sub-NDARLG154ZA3,allTasks,11,11,true,1,false,16,E2;E55;E67;E78;E79;E80;E85;E86;E87;E106;E112;E113;E119;E126;E127;Cz
sub-NDARLG154ZA3,contrastChangeDetection,3,0,false,,false,,
sub-NDARLG154ZA3,freeView,4,4,true,1,false,17,E2;E55;E67;E78;E79;E80;E85;E86;E87;E93;E106;E113;E114;E119;E126;E127;Cz
sub-NDARLG154ZA3,seqLearning8target,1,0,false,,false,,
sub-NDARLG154ZA3,surroundSupp,2,0,false,,false,,
sub-NDARLG154ZA3,symbolSearch,1,0,false,,false,,
sub-NDARLG424ZL1,DespicableMe,1,0,false,,false,,
sub-NDARLG424ZL1,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLG424ZL1,FunwithFractals,1,0,false,,false,,
sub-NDARLG424ZL1,RestingState,1,0,false,,false,,
sub-NDARLG424ZL1,ThePresent,1,0,false,,false,,
sub-NDARLG424ZL1,allTasks,5,5,true,2,false,12,E7;E10;E17;E25;E31;E37;E48;E55;E56;E62;E99;Cz
sub-NDARLG424ZL1,freeView,4,4,true,2,false,10,E7;E10;E17;E25;E31;E48;E56;E62;E99;Cz
sub-NDARLG918MG8,RestingState,1,0,false,,false,,
sub-NDARLG918MG8,allTasks,3,3,true,6,false,21,E1;E21;E48;E55;E62;E76;E77;E78;E79;E80;E84;E85;E91;E106;E113;E114;E120;E126;E127;E128;Cz
sub-NDARLG918MG8,seqLearning8target,1,0,false,,false,,
sub-NDARLG918MG8,surroundSupp,1,0,false,,false,,
sub-NDARLG987WB0,DespicableMe,1,0,false,,false,,
sub-NDARLG987WB0,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLG987WB0,FunwithFractals,1,0,false,,false,,
sub-NDARLG987WB0,RestingState,1,0,false,,false,,
sub-NDARLG987WB0,ThePresent,1,0,false,,false,,
sub-NDARLG987WB0,allTasks,10,10,true,2,false,16,E31;E51;E54;E55;E61;E62;E64;E74;E78;E92;E95;E105;E106;E126;E127;Cz
sub-NDARLG987WB0,contrastChangeDetection,2,0,false,,false,,
sub-NDARLG987WB0,freeView,4,4,true,2,false,18,E7;E31;E51;E53;E54;E55;E61;E62;E64;E74;E78;E92;E95;E105;E106;E126;E127;Cz
sub-NDARLG987WB0,seqLearning8target,1,0,false,,false,,
sub-NDARLG987WB0,surroundSupp,2,0,false,,false,,
sub-NDARLH043YDK,DespicableMe,1,0,false,,false,,
sub-NDARLH043YDK,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLH043YDK,FunwithFractals,1,0,false,,false,,
sub-NDARLH043YDK,RestingState,1,0,false,,false,,
sub-NDARLH043YDK,ThePresent,1,0,false,,false,,
sub-NDARLH043YDK,allTasks,12,12,true,1,false,10,E53;E55;E60;E61;E62;E67;E80;E114;E120;Cz
sub-NDARLH043YDK,contrastChangeDetection,3,0,false,,false,,
sub-NDARLH043YDK,freeView,5,5,true,1,false,9,E53;E55;E60;E61;E62;E67;E80;E120;Cz
sub-NDARLH043YDK,seqLearning8target,1,0,false,,false,,
sub-NDARLH043YDK,surroundSupp,2,0,false,,false,,
sub-NDARLH043YDK,symbolSearch,1,0,false,,false,,
sub-NDARLH263KCL,DespicableMe,1,0,false,,false,,
sub-NDARLH263KCL,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLH263KCL,FunwithFractals,1,0,false,,false,,
sub-NDARLH263KCL,RestingState,1,0,false,,false,,
sub-NDARLH263KCL,ThePresent,1,0,false,,false,,
sub-NDARLH263KCL,allTasks,11,11,true,1,false,13,E7;E31;E48;E56;E60;E61;E62;E66;E67;E72;E119;E127;Cz
sub-NDARLH263KCL,contrastChangeDetection,2,0,false,,false,,
sub-NDARLH263KCL,freeView,5,5,true,1,false,13,E7;E31;E48;E56;E60;E61;E62;E66;E67;E72;E119;E127;Cz
sub-NDARLH263KCL,seqLearning6target,1,0,false,,false,,
sub-NDARLH263KCL,surroundSupp,2,0,false,,false,,
sub-NDARLH263KCL,symbolSearch,1,0,false,,false,,
sub-NDARLH423CR7,DespicableMe,1,0,false,,false,,
sub-NDARLH423CR7,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLH423CR7,FunwithFractals,1,0,false,,false,,
sub-NDARLH423CR7,RestingState,1,0,false,,false,,
sub-NDARLH423CR7,ThePresent,1,0,false,,false,,
sub-NDARLH423CR7,allTasks,11,11,true,1,false,31,E7;E11;E16;E31;E36;E43;E48;E54;E55;E59;E62;E67;E72;E76;E77;E78;E79;E80;E84;E93;E98;E102;E113;E116;E118;E119;E122;E124;E126;E127;Cz
sub-NDARLH423CR7,contrastChangeDetection,3,0,false,,false,,
sub-NDARLH423CR7,freeView,5,5,true,1,false,29,E7;E11;E16;E31;E43;E48;E54;E55;E59;E62;E67;E72;E76;E77;E78;E79;E80;E98;E102;E106;E113;E116;E118;E119;E122;E124;E126;E127;Cz
sub-NDARLH423CR7,seqLearning8target,1,0,false,,false,,
sub-NDARLH423CR7,surroundSupp,1,0,false,,false,,
sub-NDARLH423CR7,symbolSearch,1,0,false,,false,,
sub-NDARLH881FBD,DespicableMe,1,0,false,,false,,
sub-NDARLH881FBD,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLH881FBD,FunwithFractals,1,0,false,,false,,
sub-NDARLH881FBD,RestingState,1,0,false,,false,,
sub-NDARLH881FBD,ThePresent,1,0,false,,false,,
sub-NDARLH881FBD,allTasks,12,12,true,1,false,14,E31;E37;E42;E53;E54;E55;E62;E72;E79;E80;E106;E119;E127;Cz
sub-NDARLH881FBD,contrastChangeDetection,3,0,false,,false,,
sub-NDARLH881FBD,freeView,5,5,true,1,false,17,E31;E37;E42;E52;E53;E54;E55;E61;E62;E72;E77;E79;E80;E106;E119;E127;Cz
sub-NDARLH881FBD,seqLearning8target,1,0,false,,false,,
sub-NDARLH881FBD,surroundSupp,2,0,false,,false,,
sub-NDARLH881FBD,symbolSearch,1,0,false,,false,,
sub-NDARLH979WFX,DespicableMe,1,0,false,,false,,
sub-NDARLH979WFX,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLH979WFX,FunwithFractals,1,0,false,,false,,
sub-NDARLH979WFX,RestingState,1,0,false,,false,,
sub-NDARLH979WFX,ThePresent,1,1,true,1,false,12,E54;E55;E62;E67;E80;E103;E104;E105;E106;E110;E112;Cz
sub-NDARLH979WFX,allTasks,12,12,true,1,false,18,E55;E62;E78;E79;E80;E86;E87;E92;E93;E98;E102;E103;E104;E105;E106;E107;E109;Cz
sub-NDARLH979WFX,contrastChangeDetection,3,0,false,,false,,
sub-NDARLH979WFX,freeView,5,5,true,1,false,15,E55;E62;E79;E80;E86;E87;E93;E98;E102;E104;E105;E106;E107;E109;Cz
sub-NDARLH979WFX,seqLearning8target,1,0,false,,false,,
sub-NDARLH979WFX,surroundSupp,2,0,false,,false,,
sub-NDARLH979WFX,symbolSearch,1,0,false,,false,,
sub-NDARLJ148JH2,DespicableMe,1,0,false,,false,,
sub-NDARLJ148JH2,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ148JH2,FunwithFractals,1,0,false,,false,,
sub-NDARLJ148JH2,RestingState,1,0,false,,false,,
sub-NDARLJ148JH2,ThePresent,1,0,false,,false,,
sub-NDARLJ148JH2,allTasks,11,11,true,1,false,18,E31;E37;E48;E54;E55;E62;E63;E67;E77;E78;E79;E80;E86;E92;E107;E113;E127;Cz
sub-NDARLJ148JH2,contrastChangeDetection,3,0,false,,false,,
sub-NDARLJ148JH2,freeView,4,4,true,1,false,18,E25;E31;E48;E54;E62;E63;E67;E77;E78;E79;E80;E86;E92;E107;E113;E114;E127;Cz
sub-NDARLJ148JH2,seqLearning8target,1,0,false,,false,,
sub-NDARLJ148JH2,surroundSupp,2,0,false,,false,,
sub-NDARLJ148JH2,symbolSearch,1,0,false,,false,,
sub-NDARLJ168LXY,DespicableMe,1,0,false,,false,,
sub-NDARLJ168LXY,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ168LXY,FunwithFractals,1,0,false,,false,,
sub-NDARLJ168LXY,RestingState,1,0,false,,false,,
sub-NDARLJ168LXY,ThePresent,1,0,false,,false,,
sub-NDARLJ168LXY,contrastChangeDetection,2,0,false,,false,,
sub-NDARLJ168LXY,seqLearning8target,1,0,false,,false,,
sub-NDARLJ168LXY,surroundSupp,2,0,false,,false,,
sub-NDARLJ168LXY,symbolSearch,1,0,false,,false,,
sub-NDARLJ228ZF8,DespicableMe,1,0,false,,false,,
sub-NDARLJ228ZF8,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ228ZF8,FunwithFractals,1,0,false,,false,,
sub-NDARLJ228ZF8,ThePresent,1,0,false,,false,,
sub-NDARLJ228ZF8,contrastChangeDetection,3,0,false,,false,,
sub-NDARLJ228ZF8,surroundSupp,2,0,false,,false,,
sub-NDARLJ280UCN,RestingState,1,0,false,,false,,
sub-NDARLJ280UCN,allTasks,4,4,true,1,false,22,E14;E17;E21;E26;E27;E44;E46;E48;E55;E78;E80;E84;E105;E107;E115;E119;E121;E125;E126;E127;E128;Cz
sub-NDARLJ280UCN,contrastChangeDetection,1,0,false,,false,,
sub-NDARLJ280UCN,freeView,1,1,true,1,false,24,E7;E14;E21;E26;E27;E46;E48;E49;E55;E78;E80;E94;E105;E106;E107;E112;E113;E115;E119;E121;E125;E127;E128;Cz
sub-NDARLJ280UCN,seqLearning6target,1,0,false,,false,,
sub-NDARLJ280UCN,symbolSearch,1,0,false,,false,,
sub-NDARLJ334YD0,DespicableMe,1,0,false,,false,,
sub-NDARLJ334YD0,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ334YD0,FunwithFractals,1,0,false,,false,,
sub-NDARLJ334YD0,RestingState,1,0,false,,false,,
sub-NDARLJ334YD0,ThePresent,1,0,false,,false,,
sub-NDARLJ334YD0,allTasks,11,11,true,1,false,18,E14;E15;E25;E26;E43;E55;E67;E69;E73;E79;E80;E82;E87;E89;E113;E119;E127;Cz
sub-NDARLJ334YD0,contrastChangeDetection,3,0,false,,false,,
sub-NDARLJ334YD0,freeView,4,4,true,1,false,20,E14;E15;E17;E25;E26;E43;E55;E67;E69;E73;E79;E80;E81;E82;E87;E89;E113;E119;E127;Cz
sub-NDARLJ334YD0,seqLearning8target,1,0,false,,false,,
sub-NDARLJ334YD0,surroundSupp,2,0,false,,false,,
sub-NDARLJ334YD0,symbolSearch,1,0,false,,false,,
sub-NDARLJ356HAQ,DespicableMe,1,0,false,,false,,
sub-NDARLJ356HAQ,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ356HAQ,FunwithFractals,1,0,false,,false,,
sub-NDARLJ356HAQ,RestingState,1,0,false,,false,,
sub-NDARLJ356HAQ,allTasks,4,4,true,1,false,15,E31;E54;E55;E61;E67;E72;E75;E76;E77;E79;E80;E92;E107;E113;Cz
sub-NDARLJ356HAQ,freeView,3,3,true,1,false,16,E7;E31;E54;E55;E61;E67;E72;E75;E76;E77;E78;E79;E80;E92;E113;Cz
sub-NDARLJ356HAQ,symbolSearch,1,0,false,,false,,
sub-NDARLJ472DLM,DespicableMe,1,0,false,,false,,
sub-NDARLJ472DLM,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ472DLM,FunwithFractals,1,0,false,,false,,
sub-NDARLJ472DLM,RestingState,1,0,false,,false,,
sub-NDARLJ472DLM,ThePresent,1,0,false,,false,,
sub-NDARLJ472DLM,allTasks,12,12,true,1,false,41,E3;E14;E15;E17;E19;E21;E22;E25;E26;E27;E37;E40;E41;E44;E45;E46;E48;E50;E55;E56;E61;E63;E66;E67;E79;E80;E87;E88;E95;E96;E99;E105;E107;E113;E115;E119;E121;E126;E127;E128;Cz
sub-NDARLJ472DLM,contrastChangeDetection,3,0,false,,false,,
sub-NDARLJ472DLM,freeView,5,5,true,1,false,43,E3;E14;E15;E17;E19;E21;E22;E25;E26;E27;E37;E40;E41;E44;E45;E46;E48;E50;E55;E60;E61;E63;E66;E67;E69;E71;E79;E80;E87;E88;E95;E96;E99;E103;E105;E107;E113;E115;E119;E121;E127;E128;Cz
sub-NDARLJ472DLM,seqLearning6target,1,0,false,,false,,
sub-NDARLJ472DLM,surroundSupp,2,0,false,,false,,
sub-NDARLJ472DLM,symbolSearch,1,0,false,,false,,
sub-NDARLJ654TZ0,DespicableMe,1,0,false,,false,,
sub-NDARLJ654TZ0,FunwithFractals,1,0,false,,false,,
sub-NDARLJ654TZ0,RestingState,1,0,false,,false,,
sub-NDARLJ654TZ0,allTasks,6,6,true,1,false,19,E7;E31;E37;E48;E53;E54;E55;E61;E62;E67;E79;E113;E118;E119;E121;E124;E126;E127;Cz
sub-NDARLJ654TZ0,freeView,3,3,true,1,false,18,E31;E48;E53;E54;E55;E61;E62;E67;E79;E107;E113;E118;E119;E121;E125;E126;E127;Cz
sub-NDARLJ654TZ0,seqLearning8target,1,0,false,,false,,
sub-NDARLJ654TZ0,surroundSupp,1,0,false,,false,,
sub-NDARLJ654TZ0,symbolSearch,1,0,false,,false,,
sub-NDARLJ728KPP,DespicableMe,1,0,false,,false,,
sub-NDARLJ728KPP,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ728KPP,FunwithFractals,1,0,false,,false,,
sub-NDARLJ728KPP,RestingState,1,0,false,,false,,
sub-NDARLJ728KPP,ThePresent,1,0,false,,false,,
sub-NDARLJ728KPP,allTasks,10,10,true,2,false,18,E3;E10;E45;E49;E52;E55;E60;E62;E78;E80;E89;E106;E114;E115;E118;E119;E122;Cz
sub-NDARLJ728KPP,contrastChangeDetection,3,0,false,,false,,
sub-NDARLJ728KPP,freeView,4,4,true,2,false,16,E3;E10;E45;E49;E52;E55;E60;E78;E80;E89;E114;E115;E118;E119;E122;Cz
sub-NDARLJ728KPP,surroundSupp,2,0,false,,false,,
sub-NDARLJ886BFK,DespicableMe,1,0,false,,false,,
sub-NDARLJ886BFK,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ886BFK,FunwithFractals,1,0,false,,false,,
sub-NDARLJ886BFK,RestingState,1,0,false,,false,,
sub-NDARLJ886BFK,ThePresent,1,0,false,,false,,
sub-NDARLJ886BFK,allTasks,6,6,true,2,false,22,E7;E31;E54;E55;E61;E62;E67;E72;E73;E77;E78;E79;E80;E81;E84;E85;E86;E88;E89;E94;E127;Cz
sub-NDARLJ886BFK,freeView,2,2,true,2,false,24,E7;E31;E54;E55;E61;E62;E67;E72;E73;E77;E78;E79;E80;E81;E85;E86;E88;E89;E94;E108;E114;E126;E127;Cz
sub-NDARLJ886BFK,seqLearning6target,1,0,false,,false,,
sub-NDARLJ886BFK,surroundSupp,2,0,false,,false,,
sub-NDARLJ970DEY,DespicableMe,1,0,false,,false,,
sub-NDARLJ970DEY,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLJ970DEY,FunwithFractals,1,0,false,,false,,
sub-NDARLJ970DEY,RestingState,1,0,false,,false,,
sub-NDARLJ970DEY,ThePresent,1,1,true,1,false,19,E13;E30;E31;E48;E54;E55;E56;E67;E78;E79;E80;E86;E87;E105;E106;E107;E112;E127;Cz
sub-NDARLJ970DEY,allTasks,12,12,true,1,false,20,E17;E30;E31;E37;E48;E55;E56;E67;E79;E80;E81;E86;E87;E106;E107;E113;E114;E126;E127;Cz
sub-NDARLJ970DEY,contrastChangeDetection,3,0,false,,false,,
sub-NDARLJ970DEY,freeView,5,5,true,1,false,23,E13;E17;E30;E31;E37;E48;E55;E56;E67;E78;E79;E80;E81;E86;E87;E105;E106;E107;E112;E114;E126;E127;Cz
sub-NDARLJ970DEY,seqLearning8target,1,0,false,,false,,
sub-NDARLJ970DEY,surroundSupp,2,0,false,,false,,
sub-NDARLJ970DEY,symbolSearch,1,0,false,,false,,
sub-NDARLK034DJB,RestingState,1,0,false,,false,,
sub-NDARLK034DJB,surroundSupp,1,0,false,,false,,
sub-NDARLK034DJB,symbolSearch,1,0,false,,false,,
sub-NDARLK158UN6,DespicableMe,1,0,false,,false,,
sub-NDARLK158UN6,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK158UN6,FunwithFractals,1,0,false,,false,,
sub-NDARLK158UN6,allTasks,7,7,true,2,false,17,E7;E8;E10;E25;E55;E63;E77;E78;E81;E82;E83;E84;E85;E89;E90;E122;Cz
sub-NDARLK158UN6,contrastChangeDetection,3,0,false,,false,,
sub-NDARLK158UN6,freeView,3,3,true,2,false,18,E7;E8;E10;E25;E31;E55;E63;E77;E78;E79;E82;E83;E84;E85;E89;E90;E122;Cz
sub-NDARLK158UN6,surroundSupp,1,0,false,,false,,
sub-NDARLK181GL4,DespicableMe,1,0,false,,false,,
sub-NDARLK181GL4,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK181GL4,FunwithFractals,1,0,false,,false,,
sub-NDARLK181GL4,RestingState,1,0,false,,false,,
sub-NDARLK181GL4,ThePresent,1,0,false,,false,,
sub-NDARLK181GL4,contrastChangeDetection,3,0,false,,false,,
sub-NDARLK181GL4,seqLearning8target,1,0,false,,false,,
sub-NDARLK181GL4,surroundSupp,2,0,false,,false,,
sub-NDARLK181GL4,symbolSearch,1,0,false,,false,,
sub-NDARLK306VR9,DespicableMe,1,0,false,,false,,
sub-NDARLK306VR9,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK306VR9,FunwithFractals,1,0,false,,false,,
sub-NDARLK306VR9,RestingState,1,0,false,,false,,
sub-NDARLK306VR9,ThePresent,1,0,false,,false,,
sub-NDARLK307PN3,DespicableMe,1,0,false,,false,,
sub-NDARLK307PN3,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK307PN3,FunwithFractals,1,0,false,,false,,
sub-NDARLK307PN3,RestingState,1,0,false,,false,,
sub-NDARLK307PN3,ThePresent,1,0,false,,false,,
sub-NDARLK307PN3,allTasks,7,7,true,4,false,15,E6;E7;E10;E31;E48;E55;E56;E61;E77;E78;E79;E106;E113;E127;Cz
sub-NDARLK307PN3,contrastChangeDetection,3,0,false,,false,,
sub-NDARLK307PN3,freeView,1,1,true,4,false,20,E1;E6;E7;E10;E31;E44;E48;E55;E56;E61;E78;E79;E80;E83;E106;E113;E119;E120;E127;Cz
sub-NDARLK307PN3,surroundSupp,2,0,false,,false,,
sub-NDARLK470PKD,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK470PKD,FunwithFractals,1,0,false,,false,,
sub-NDARLK470PKD,RestingState,1,0,false,,false,,
sub-NDARLK470PKD,ThePresent,1,0,false,,false,,
sub-NDARLK551KXD,DespicableMe,1,0,false,,false,,
sub-NDARLK551KXD,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK551KXD,FunwithFractals,1,0,false,,false,,
sub-NDARLK551KXD,RestingState,1,0,false,,false,,
sub-NDARLK551KXD,ThePresent,1,0,false,,false,,
sub-NDARLK551KXD,allTasks,11,11,true,2,false,19,E8;E13;E27;E38;E48;E50;E55;E62;E65;E72;E75;E76;E77;E78;E79;E80;E106;E108;Cz
sub-NDARLK551KXD,contrastChangeDetection,3,0,false,,false,,
sub-NDARLK551KXD,freeView,4,4,true,2,false,22,E7;E8;E13;E27;E31;E38;E48;E50;E55;E62;E65;E67;E72;E75;E76;E77;E78;E79;E80;E106;E108;Cz
sub-NDARLK551KXD,seqLearning6target,1,0,false,,false,,
sub-NDARLK551KXD,surroundSupp,2,0,false,,false,,
sub-NDARLK690ZK9,DespicableMe,1,0,false,,false,,
sub-NDARLK690ZK9,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK690ZK9,FunwithFractals,1,0,false,,false,,
sub-NDARLK690ZK9,RestingState,1,0,false,,false,,
sub-NDARLK690ZK9,ThePresent,1,0,false,,false,,
sub-NDARLK690ZK9,allTasks,4,4,true,5,false,1,Cz
sub-NDARLK690ZK9,contrastChangeDetection,3,0,false,,false,,
sub-NDARLK690ZK9,freeView,1,1,true,5,false,1,Cz
sub-NDARLK690ZK9,surroundSupp,2,0,false,,false,,
sub-NDARLK762JFX,DespicableMe,1,0,false,,false,,
sub-NDARLK762JFX,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK762JFX,FunwithFractals,1,0,false,,false,,
sub-NDARLK762JFX,RestingState,1,0,false,,false,,
sub-NDARLK762JFX,ThePresent,1,0,false,,false,,
sub-NDARLK762JFX,allTasks,5,5,true,2,false,25,E7;E10;E22;E25;E31;E49;E51;E52;E53;E54;E55;E58;E59;E60;E61;E62;E64;E65;E66;E67;E70;E71;E72;E126;Cz
sub-NDARLK762JFX,freeView,4,4,true,2,false,25,E7;E10;E21;E22;E48;E49;E51;E52;E53;E54;E55;E58;E59;E60;E61;E62;E63;E64;E65;E66;E67;E70;E71;E126;Cz
sub-NDARLK963HXP,DespicableMe,1,0,false,,false,,
sub-NDARLK963HXP,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLK963HXP,FunwithFractals,1,0,false,,false,,
sub-NDARLK963HXP,RestingState,1,0,false,,false,,
sub-NDARLK963HXP,ThePresent,1,0,false,,false,,
sub-NDARLK963HXP,allTasks,9,9,true,2,false,26,E5;E6;E8;E14;E15;E25;E44;E48;E49;E55;E73;E79;E80;E87;E104;E105;E106;E107;E111;E112;E113;E114;E117;E118;E127;Cz
sub-NDARLK963HXP,contrastChangeDetection,3,0,false,,false,,
sub-NDARLK963HXP,freeView,2,2,true,2,false,25,E5;E6;E8;E14;E15;E25;E44;E48;E49;E55;E79;E80;E81;E87;E104;E105;E106;E107;E111;E112;E113;E117;E118;E127;Cz
sub-NDARLK963HXP,seqLearning6target,1,0,false,,false,,
sub-NDARLK963HXP,surroundSupp,2,0,false,,false,,
sub-NDARLL176DJR,DespicableMe,1,0,false,,false,,
sub-NDARLL176DJR,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL176DJR,FunwithFractals,1,0,false,,false,,
sub-NDARLL176DJR,RestingState,1,0,false,,false,,
sub-NDARLL176DJR,ThePresent,1,0,false,,false,,
sub-NDARLL176DJR,contrastChangeDetection,3,0,false,,false,,
sub-NDARLL176DJR,surroundSupp,2,0,false,,false,,
sub-NDARLL176DJR,symbolSearch,1,0,false,,false,,
sub-NDARLL181EGQ,DespicableMe,1,0,false,,false,,
sub-NDARLL181EGQ,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL181EGQ,FunwithFractals,1,0,false,,false,,
sub-NDARLL181EGQ,RestingState,1,0,false,,false,,
sub-NDARLL181EGQ,ThePresent,1,0,false,,false,,
sub-NDARLL181EGQ,allTasks,11,11,true,2,false,17,E48;E49;E55;E56;E67;E77;E78;E79;E80;E84;E85;E87;E107;E125;E126;E127;Cz
sub-NDARLL181EGQ,contrastChangeDetection,3,0,false,,false,,
sub-NDARLL181EGQ,freeView,4,4,true,2,false,17,E31;E48;E49;E55;E56;E67;E77;E78;E80;E84;E85;E107;E114;E125;E126;E127;Cz
sub-NDARLL181EGQ,seqLearning6target,1,0,false,,false,,
sub-NDARLL181EGQ,surroundSupp,2,0,false,,false,,
sub-NDARLL386VRE,DespicableMe,1,0,false,,false,,
sub-NDARLL386VRE,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL386VRE,FunwithFractals,1,0,false,,false,,
sub-NDARLL386VRE,RestingState,1,0,false,,false,,
sub-NDARLL386VRE,ThePresent,1,0,false,,false,,
sub-NDARLL386VRE,allTasks,5,5,true,2,false,14,E7;E10;E25;E55;E62;E72;E75;E76;E77;E78;E79;E80;E127;Cz
sub-NDARLL386VRE,freeView,4,4,true,2,false,16,E7;E10;E25;E31;E54;E55;E62;E72;E75;E76;E77;E78;E79;E80;E127;Cz
sub-NDARLL572UP2,DespicableMe,1,0,false,,false,,
sub-NDARLL572UP2,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL572UP2,FunwithFractals,1,0,false,,false,,
sub-NDARLL572UP2,RestingState,1,0,false,,false,,
sub-NDARLL572UP2,ThePresent,1,0,false,,false,,
sub-NDARLL572UP2,allTasks,12,12,true,1,false,12,E7;E25;E48;E49;E50;E55;E67;E99;E113;E114;E127;Cz
sub-NDARLL572UP2,contrastChangeDetection,3,0,false,,false,,
sub-NDARLL572UP2,freeView,5,5,true,1,false,16,E7;E25;E26;E46;E48;E49;E50;E52;E55;E67;E92;E99;E113;E114;E127;Cz
sub-NDARLL572UP2,seqLearning8target,1,0,false,,false,,
sub-NDARLL572UP2,surroundSupp,2,0,false,,false,,
sub-NDARLL572UP2,symbolSearch,1,0,false,,false,,
sub-NDARLL720BGU,DespicableMe,1,0,false,,false,,
sub-NDARLL720BGU,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL720BGU,FunwithFractals,1,0,false,,false,,
sub-NDARLL720BGU,RestingState,1,0,false,,false,,
sub-NDARLL720BGU,ThePresent,1,0,false,,false,,
sub-NDARLL720BGU,allTasks,10,10,true,1,false,12,E7;E49;E55;E61;E62;E67;E72;E77;E82;E95;E127;Cz
sub-NDARLL720BGU,contrastChangeDetection,3,0,false,,false,,
sub-NDARLL720BGU,freeView,3,3,true,1,false,10,E49;E55;E61;E62;E67;E72;E77;E82;E109;Cz
sub-NDARLL720BGU,seqLearning6target,1,0,false,,false,,
sub-NDARLL720BGU,surroundSupp,2,0,false,,false,,
sub-NDARLL720BGU,symbolSearch,1,0,false,,false,,
sub-NDARLL846UYQ,DespicableMe,1,0,false,,false,,
sub-NDARLL846UYQ,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL846UYQ,FunwithFractals,1,0,false,,false,,
sub-NDARLL846UYQ,RestingState,1,0,false,,false,,
sub-NDARLL846UYQ,ThePresent,1,0,false,,false,,
sub-NDARLL846UYQ,allTasks,5,5,true,2,false,12,E6;E7;E10;E54;E55;E77;E78;E79;E119;E126;E127;Cz
sub-NDARLL846UYQ,freeView,4,4,true,2,false,7,E10;E55;E77;E113;E119;E127;Cz
sub-NDARLL894HC3,DiaryOfAWimpyKid,1,0,false,,false,,
sub-NDARLL894HC3,ThePresent,1,0,false,,false,,
