subject,status,error,fif_path,report_path,metrics_path,report_exists,report_opened,report_has_run1_sync_figure,report_error,metrics_json_present,eeg_regex,et_regex,eeg_sync_label_counts,et_sync_label_counts,sfreq_hz,shared_events_from_annotations,shared_events_from_metrics_json,shared_event_count_matches_metrics_json,first_raw_onset_s,last_raw_onset_s,event_span_s,all_fit_slope,all_fit_intercept,all_mean_abs_residual_ms,all_median_abs_residual_ms,all_max_abs_residual_ms,all_rmse_residual_ms,all_within_1_sample,all_within_4_samples,first_last_fit_slope,first_last_fit_intercept,first_last_mean_abs_residual_ms,first_last_median_abs_residual_ms,first_last_max_abs_residual_ms,first_last_rmse_residual_ms,first_last_within_1_sample,first_last_within_4_samples,delta_mean_abs_residual_ms,delta_median_abs_residual_ms,delta_max_abs_residual_ms,delta_rmse_residual_ms,mean_abs_line_diff_ms,max_abs_line_diff_ms,metrics_mean_abs_sync_error_ms,metrics_median_abs_sync_error_ms,metrics_regression_slope,metrics_within_1_sample,metrics_within_4_samples
sub-NDARNN321YCR,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNN321YCR/eeg/sub-NDARNN321YCR_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNN321YCR/eeg/sub-NDARNN321YCR_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNN321YCR/misc/sub-NDARNN321YCR_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:15,ET_# Message: 14:15;ET_# Message: 20:2,500.0,17,17,True,34.785999,160.593994,125.807995,0.9999999727190485,0.00020851440436667605,4.927162392175767,3.37876130913628,33.081445742482174,8.83849275638848,5,15,0.9999244086196588,0.01163652168096263,7.323829621986738,5.266406450118666,29.852596407565102,10.118641080813983,4,10,2.396667229810971,1.8876451409823858,-3.228849334917072,1.2801483244255039,4.005151846262201,8.799434590791577,4.927369774435838,3.3823291629175856,0.9999999541911577,5,15
sub-NDARNP381RZ4,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNP381RZ4/eeg/sub-NDARNP381RZ4_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNP381RZ4/eeg/sub-NDARNP381RZ4_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNP381RZ4/misc/sub-NDARNP381RZ4_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:24,ET_# Message: 14:24;ET_# Message: 20:3,500.0,27,27,True,33.532001,159.334,125.801999,1.0000000063010301,-9.789604786344404e-05,2.356372674661863,1.688553492854794,18.950684761712466,4.205386712236389,16,26,0.9998701451476935,0.02320729303739455,10.201315690524014,9.923024389109969,22.019780379750387,11.97353821157502,5,9,7.844943015862151,8.234470896255175,3.0690956180379203,7.768151499338631,10.181286181270998,18.950684761712466,2.356133909434224,1.692217988946254,0.9999999864568809,16,26
sub-NDARNT277FMR,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNT277FMR/eeg/sub-NDARNT277FMR_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNT277FMR/eeg/sub-NDARNT277FMR_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNT277FMR/misc/sub-NDARNT277FMR_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:6,ET_# Message: 14:6;ET_# Message: 20:2,500.0,8,8,True,35.599998,170.884003,135.284005,0.9999999844530818,-0.0003855953259300388,1.9434131829312307,1.5643272992740265,4.464148796188283,2.232819485870236,5,8,0.9999754959945192,0.0049503425461097095,2.981295411369267,3.320867256199733,5.782633008848848,3.725290642731208,3,8,1.0378822284380362,1.7565399569257067,1.3184842126605645,1.4924711568609719,2.729606732636114,4.464148796188283,1.9440259049954278,1.563545584875925,0.9999999979257689,5,8
sub-NDARNV399BV4,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNV399BV4/eeg/sub-NDARNV399BV4_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNV399BV4/eeg/sub-NDARNV399BV4_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNV399BV4/misc/sub-NDARNV399BV4_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:15,ET_# Message: 14:15;ET_# Message: 20:2,500.0,17,17,True,46.924,168.173996,121.24999599999998,1.0000000155975888,-0.0005571981377083331,0.5699641677933066,0.5284249711223765,1.2985650137409266,0.6791810857965769,17,17,0.9999956948452189,-0.00035898491704955404,0.6273503497963622,0.6206928381971011,1.2808966676800537,0.7650459647396607,17,17,0.057386182003055564,0.09226786707472456,-0.017668346060872864,0.08586487894308381,0.3129322833718989,0.5284249711223765,0.5693063348016715,0.5287425767903642,0.9999999996698314,17,17
sub-NDARNX050XBN,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNX050XBN/eeg/sub-NDARNX050XBN_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNX050XBN/eeg/sub-NDARNX050XBN_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNX050XBN/misc/sub-NDARNX050XBN_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:19,ET_# Message: 14:19;ET_# Message: 20:3,500.0,22,22,True,34.164001,158.259995,124.095994,0.999999998582588,-0.0008244835559707963,2.366303273390713,1.7158853532635021,16.13753198043355,4.01009295415871,13,21,0.9998965155958216,0.018848441287836692,8.5166781617742,7.249133104139105,19.02814423450394,10.25887815143423,4,13,6.150374888383487,5.533247750875603,2.8906122540703905,6.24878519727552,8.516678161810374,16.13753198043355,2.3658331419621383,1.717438039811725,0.9999999896453577,13,21
sub-NDARNX562GP3,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNX562GP3/eeg/sub-NDARNX562GP3_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNX562GP3/eeg/sub-NDARNX562GP3_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNX562GP3/misc/sub-NDARNX562GP3_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,40.400002,169.783997,129.383995,0.9999999983709742,0.0002753695283881968,2.6764745232074327,1.7698728478023895,19.606696284256486,4.818572408358446,12,20,0.9998672015035555,0.02524705952195916,10.378382244150245,9.50882868438896,23.53543951095105,12.637488132640502,3,9,7.701907720942812,7.73895583658657,3.9287432266945643,7.818915724282056,10.375505710032805,19.606696284256486,2.676643896474421,1.7646481696544924,0.9999999858029971,12,20
sub-NDARNY894TH7,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNY894TH7/eeg/sub-NDARNY894TH7_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNY894TH7/eeg/sub-NDARNY894TH7_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNY894TH7/misc/sub-NDARNY894TH7_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:20,ET_# Message: 14:20;ET_# Message: 20:3,500.0,23,24,False,247.688004,378.471985,130.783981,0.9999951996642031,-0.002965252538608978,0.4625926210683642,0.4380886906574233,1.020570571256485,0.5163266570170919,23,23,0.9999899758365663,-0.0011191349673538298,0.4862851129219151,0.46727808597779585,1.1749662728561816,0.5873906372809452,23,23,0.023692491853550934,0.02918939532037257,0.15439570159969662,0.0710639802638533,0.219751091271331,0.5522381306661828,0.46623909562608906,0.4420993447240562,0.9999999999448863,24,24
sub-NDARNZ141GNH,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARNZ141GNH/eeg/sub-NDARNZ141GNH_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARNZ141GNH/eeg/sub-NDARNZ141GNH_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARNZ141GNH/misc/sub-NDARNZ141GNH_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:4;trialResponse:41,ET_# Message: 14:41;ET_# Message: 20:4,500.0,45,45,True,49.734001,171.822006,122.08800499999998,1.0000000087214607,0.0006378747311998121,0.5729091724463033,0.5632171558431764,1.115626921830426,0.6365265003162277,45,45,1.0000012204311146,0.00101130307772479,0.6834767710396742,0.5358175395144826,1.4844613932041284,0.815685464262107,45,45,0.11056759859337084,-0.02739961632869381,0.3688344713737024,0.17915896394587927,0.5081547350635497,0.581626729939444,0.5728911596162019,0.568236868502936,0.9999999996957818,45,45
sub-NDARPA414ARE,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPA414ARE/eeg/sub-NDARPA414ARE_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPA414ARE/eeg/sub-NDARPA414ARE_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPA414ARE/misc/sub-NDARPA414ARE_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,31.104,152.537994,121.433994,0.9999999943002116,4.88113430561863e-05,2.9684644562890874,1.8185579418599218,16.490365943163,4.502809476798587,11,20,0.9998712222213493,0.020544504027153465,7.885540109328526,5.9285551369328005,19.282910963831057,10.000127271443187,5,11,4.917075653039438,4.109997195072879,2.792545020668058,5.4973177946446,7.544630846536073,16.490365943163,2.9679155931417327,1.8174938941939445,0.999999985262663,11,20
sub-NDARPB293EPC,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPB293EPC/eeg/sub-NDARPB293EPC_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPB293EPC/eeg/sub-NDARPB293EPC_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPB293EPC/misc/sub-NDARPB293EPC_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:24,ET_# Message: 14:24;ET_# Message: 20:3,500.0,27,27,True,70.748001,191.897995,121.149994,0.9999999708223005,-0.0005972290216881603,1.4574284385223226,0.9126505372449856,8.89229328559793,2.251217136907069,21,26,0.9999579942199583,0.011264824968392873,6.330355558475276,6.6026523908391255,11.408978315500917,6.89730811637736,2,20,4.872927119952953,5.69000185359414,2.5166850299029875,4.646090979470291,6.330355558458433,8.89229328559793,1.4572547671968374,0.9102422929316845,0.9999999963247894,21,26
sub-NDARPC301UWR,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPC301UWR/eeg/sub-NDARPC301UWR_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPC301UWR/eeg/sub-NDARPC301UWR_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPC301UWR/misc/sub-NDARPC301UWR_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:6,ET_# Message: 14:6;ET_# Message: 20:2,500.0,8,8,True,35.897999,179.914001,144.01600200000001,1.0000000095945853,0.0005275985394370639,2.800851898312473,2.3381756070577353,6.815057034145866,3.440215175781432,4,8,0.9999747597492673,0.008249074495559228,4.691204122666548,4.808582379254744,10.478609851787724,5.9538220322516615,3,6,1.890352224354075,2.470406772197009,3.6635528176418575,2.5136068564702296,4.691204122647008,6.815057034145866,2.8005084827640303,2.3370763921235493,0.9999999952992463,4,8
sub-NDARPF362VH8,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF362VH8/eeg/sub-NDARPF362VH8_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF362VH8/eeg/sub-NDARPF362VH8_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF362VH8/misc/sub-NDARPF362VH8_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:8,ET_# Message: 14:8;ET_# Message: 20:2,500.0,10,10,True,35.060001,164.003998,128.943997,1.000000024834391,-0.0009425078774482246,4.200937475406619,3.3904656632657293,12.115637183669037,5.170748574723604,3,9,0.9999391363678606,0.013307879003669143,7.6112667336808215,7.67657772343,16.662669844230038,9.565698532495599,2,5,3.410329258274203,4.286112060164271,4.547032660561001,4.394949957771995,7.611266733677269,12.115637183669037,4.199762047623068,3.388880743266043,0.999999985503307,3,9
sub-NDARPF395NV5,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF395NV5/eeg/sub-NDARPF395NV5_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF395NV5/eeg/sub-NDARPF395NV5_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF395NV5/misc/sub-NDARPF395NV5_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:29,ET_# Message: 14:29;ET_# Message: 20:3,500.0,32,32,True,33.029999,156.401993,123.371994,1.0000000210142703,-0.0005451137454453452,1.117894542044695,0.8030626964945498,4.103419644117423,1.4285384305274926,26,32,0.9999858719962004,0.004025647951380051,3.2106882103144496,3.304083403133262,6.54412564856699,3.5526364431632755,7,32,2.0927936682697545,2.5010207066387125,2.4407060044495665,2.124098012635783,3.210688210320667,4.103419644117423,1.1180411858799921,0.8026507380058945,0.9999999984975431,26,32
sub-NDARPF937BDQ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF937BDQ/eeg/sub-NDARPF937BDQ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF937BDQ/eeg/sub-NDARPF937BDQ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPF937BDQ/misc/sub-NDARPF937BDQ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:12,ET_# Message: 14:12;ET_# Message: 20:2,500.0,14,14,True,34.776001,158.074005,123.29800399999999,0.9999999965060252,0.0004067723126846856,1.6845876965199125,1.612497770118182,4.2773491937779795,2.0090342941811037,8,14,0.9999820597258007,0.005307890993492492,3.136477738034874,2.7954812762018832,6.6726228086864126,3.79873135348448,4,14,1.4518900415149614,1.1829835060837013,2.395273614908433,1.7896970593033763,3.136477738012035,4.2773491937779795,1.6833369758175414,1.6097247545232563,0.9999999976687384,8,14
sub-NDARPG134TF1,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPG134TF1/eeg/sub-NDARPG134TF1_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPG134TF1/eeg/sub-NDARPG134TF1_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPG134TF1/misc/sub-NDARPG134TF1_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:14,ET_# Message: 14:14;ET_# Message: 20:2,500.0,16,16,True,34.580002,157.880005,123.300003,1.0000000053959515,0.0009756465835406481,1.476695741229772,0.7476724797328416,4.551166824448671,1.9712664028903766,11,16,0.9999656934314916,0.0067133212076342375,2.3519868074211026,1.6018425923789437,7.589394250011594,3.3217907746024267,11,16,0.8752910661913305,0.8541701126461021,3.0382274255629227,1.35052437171205,2.298076033666163,4.551166824448671,1.4769987924405648,0.7461253945706403,0.999999997549665,11,16
sub-NDARPG873DJP,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPG873DJP/eeg/sub-NDARPG873DJP_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPG873DJP/eeg/sub-NDARPG873DJP_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPG873DJP/misc/sub-NDARPG873DJP_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:15,ET_# Message: 14:15;ET_# Message: 20:2,500.0,17,17,True,36.964001,161.432007,124.468006,1.000000004929083,-0.0007084418920265429,1.8784364436554062,1.2416462197677447,5.838259693398129,2.352394289213394,11,17,0.9999709162208318,0.006205052842254588,3.778570341431893,3.585275466747362,7.6278670848637375,4.450780179254749,5,17,1.900133897776487,2.343629246979617,1.7896073914656085,2.098385890041355,3.6114061338758026,5.838259693398129,1.8784295341401456,1.2412043635379177,0.9999999962036411,11,17
sub-NDARPH022TRY,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPH022TRY/eeg/sub-NDARPH022TRY_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPH022TRY/eeg/sub-NDARPH022TRY_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPH022TRY/misc/sub-NDARPH022TRY_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:30,ET_# Message: 14:30;ET_# Message: 20:3,500.0,33,33,True,50.147999,171.307999,121.16,1.0000000113762832,0.0001329833690661435,1.3136057455018644,1.0860948809465754,8.830446133096359,1.9855632075202043,28,32,0.9999501898316276,0.011461880273728298,5.549543378392765,4.708997080001609,9.849257180590598,6.167973602979911,3,25,4.2359376328909,3.6229021990550336,1.0188110474942391,4.182410395459707,5.549543378359822,8.830446133096359,1.3128699236076207,1.080156411006783,0.999999997039892,28,32
sub-NDARPK300HMV,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPK300HMV/eeg/sub-NDARPK300HMV_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPK300HMV/eeg/sub-NDARPK300HMV_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPK300HMV/misc/sub-NDARPK300HMV_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:12,ET_# Message: 14:12;ET_# Message: 20:2,500.0,14,14,True,44.428001,172.220001,127.792,1.0000000177935506,0.0001686253075625891,0.5298240163581015,0.47505637171241233,1.210557864098405,0.6348253800686418,14,14,1.0000077313133844,-0.0002324867987724133,0.7745232224805372,0.8830523899092668,1.3156590632661391,0.8681951518495581,14,14,0.24469920612243568,0.4079960181968545,0.1051011991677342,0.23336977178091634,0.5128068575070343,0.9273102871247829,0.530567984815227,0.474012910032684,0.9999999997509647,14,14
sub-NDARPL479LHN,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPL479LHN/eeg/sub-NDARPL479LHN_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPL479LHN/eeg/sub-NDARPL479LHN_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPL479LHN/misc/sub-NDARPL479LHN_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:9,ET_# Message: 14:9;ET_# Message: 20:2,500.0,11,11,True,32.138,158.718002,126.58000200000001,1.000000002908968,0.0009067954092174455,0.4788357982560983,0.5091111023745043,0.9682213810435769,0.565556582160671,11,11,0.9999958050245566,0.0015508181207977145,0.5202095823283964,0.5661062668025352,1.1175092755664195,0.6342486521241016,11,11,0.041373784072298136,0.056995164428030876,0.14928789452284263,0.06869206996343069,0.22566839289339669,0.5091111023745043,0.4786197880561489,0.5085689210417854,0.999999999839341,11,11
sub-NDARPL596YTD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPL596YTD/eeg/sub-NDARPL596YTD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPL596YTD/eeg/sub-NDARPL596YTD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPL596YTD/misc/sub-NDARPL596YTD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:15,ET_# Message: 14:15;ET_# Message: 20:2,500.0,17,17,True,35.655998,159.940002,124.284004,1.0000000025410158,-0.000660662637438199,1.3538521877386662,0.9264483185518202,5.089572034982837,1.8537805557829332,12,17,0.9999752904645718,0.00531004314581196,3.5308999240772256,3.714421186487016,7.191494204334958,4.114738387721043,4,17,2.1770477363385594,2.7879728679351956,2.1019221693521217,2.26095783193811,3.5308999241140064,5.089572034982837,1.3547939710964758,0.9262009703903118,0.999999997956287,12,17
sub-NDARPM172XGD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPM172XGD/eeg/sub-NDARPM172XGD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPM172XGD/eeg/sub-NDARPM172XGD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPM172XGD/misc/sub-NDARPM172XGD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:8,ET_# Message: 14:8;ET_# Message: 20:2,500.0,10,10,True,29.940001,152.354004,122.41400300000001,0.9999999508295091,0.0005080271654627044,4.202677131650745,2.7865379056351003,13.15544499908583,5.481253531878645,3,9,0.999909209733138,0.016380260680637804,6.967089672102134,5.717481361870114,17.858083739000108,9.649608867657493,4,6,2.7644125404513886,2.9309434562350134,4.702638739914278,4.168355335778848,6.963998565935725,13.15544499908583,4.203412007793617,2.7876355501277317,0.9999999830250872,3,9
sub-NDARPP726XBF,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPP726XBF/eeg/sub-NDARPP726XBF_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPP726XBF/eeg/sub-NDARPP726XBF_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPP726XBF/misc/sub-NDARPP726XBF_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:29,ET_# Message: 14:29;ET_# Message: 20:3,500.0,32,32,True,30.642,152.666,122.024,0.9999999790661137,0.000260492939371914,2.448362992859776,1.737738966873792,26.63457135116687,5.101124558800124,19,31,0.9999864616796695,0.004523841211565127,4.417624882686821,4.072405650049404,23.704172569765092,5.907215778956555,7,31,1.9692618898270453,2.3346666831756124,-2.9303987814017773,0.8060912201564312,2.9361140971486677,3.849148516771095,2.4482891127740602,1.7337057820867585,0.9999999812033473,19,31
sub-NDARPR799VX4,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPR799VX4/eeg/sub-NDARPR799VX4_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPR799VX4/eeg/sub-NDARPR799VX4_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPR799VX4/misc/sub-NDARPR799VX4_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:10,ET_# Message: 14:10;ET_# Message: 20:2,500.0,12,12,True,35.779999,178.197998,142.417999,1.0000000077996145,0.0006341438467436313,2.161121195780306,1.4663546511002323,7.097577083058582,2.9194015722602056,8,12,0.9999828883988181,0.008344253073182983,5.830935451157278,6.288412541543664,10.424456636634716,6.567527227086,2,9,3.669814255376972,4.822057890443432,3.326879553576134,3.6481256548257943,5.830935451134185,7.097577083058582,2.160956826807355,1.4644040232099087,0.9999999959044533,8,12
sub-NDARPU329MDJ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPU329MDJ/eeg/sub-NDARPU329MDJ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPU329MDJ/eeg/sub-NDARPU329MDJ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPU329MDJ/misc/sub-NDARPU329MDJ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:11,ET_# Message: 14:11;ET_# Message: 20:2,500.0,13,13,True,66.940002,197.927994,130.98799200000002,1.0000000014673136,-0.0009381167853317171,0.3057734610584143,0.3269990040735138,0.6409289750592961,0.3621432848129906,13,13,0.9999973203650605,-0.00047662523179781147,0.29600653676180416,0.14873284183636315,0.7252145699823132,0.3974700926362153,13,13,-0.009766924296610136,-0.17826616223715064,0.08428559492301702,0.035326807823224726,0.13479297694428938,0.28201856335385855,0.30689216312396184,0.3274565719664224,0.9999999999380589,13,13
sub-NDARPU981GWF,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARPU981GWF/eeg/sub-NDARPU981GWF_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARPU981GWF/eeg/sub-NDARPU981GWF_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARPU981GWF/misc/sub-NDARPU981GWF_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:14,ET_# Message: 14:14;ET_# Message: 20:2,500.0,16,16,True,35.944,157.860001,121.91600100000001,1.000000004583463,0.0008649646666134935,1.6109641844104239,1.2586647846788424,6.195870585393948,2.2011348692032304,11,16,0.9999618507828189,0.008432235462358051,3.6919802920185596,3.7811308609363437,8.752316243096914,4.5126453517064755,4,14,2.0810161076081357,2.5224660762575013,2.556445657702966,2.311510482503245,3.631296127402983,6.195870585393948,1.6112912180150651,1.2627660222364057,0.9999999969751061,11,16
